judul,tanggal,link
[SALAH] Foto Efek Samping Yang Dialami Setelah Vaksinasi Moderna Covid-19,24 Feb 2021,https://covid19.go.id/p/hoax-buster/salah-foto-efek-samping-yang-dialami-setelah-vaksinasi-moderna-covid-19
[SALAH] Menteri Agama Tandatangani Surat Larangan Sholat Jumat,23 Feb 2021,https://covid19.go.id/p/hoax-buster/salah-menteri-agama-tandatangani-surat-larangan-sholat-jumat
[SALAH] Pernyataan Ketua Satgas Covid terkait Hirup Uap Air Panas Membunuh Virus Corona,23 Feb 2021,https://covid19.go.id/p/hoax-buster/salah-pernyataan-ketua-satgas-covid-terkait-hirup-uap-air-panas-membunuh-virus-corona
"Awas Hoaks - ""Setelah Divaksin Maka Kasus HIV dan Kanker Akan Meledak""",22 Feb 2021,https://covid19.go.id/p/hoax-buster/awas-hoaks-setelah-divaksin-maka-kasus-hiv-dan-kanker-akan-meledak
[SALAH] “setelah di vaksin maka kasus HIV dan kanker akan meledak”,20 Feb 2021,https://covid19.go.id/p/hoax-buster/salah-setelah-di-vaksin-maka-kasus-hiv-dan-kanker-akan-meledak
[SALAH] “wabah flu Spanyol penyebabnya bukan virus melainkan gejala pneumonia oleh bakteri akibat oleh karena adanya wajib masker”,20 Feb 2021,https://covid19.go.id/p/hoax-buster/salah-wabah-flu-spanyol-penyebabnya-bukan-virus-melainkan-gejala-pneumonia-oleh-bakteri-akibat-oleh-karena-adanya-wajib-masker
Awas Hoaks: Jambu Kristal Putih Dapat Menangkal COVID-19,19 Feb 2021,https://covid19.go.id/p/hoax-buster/awas-hoaks-jambu-kristal-putih-dapat-menangkal-covid-19
"[SALAH] “TERKUAK, Ternyata Jemaah Haji Indonesia Ditolak Bukan Karena Covid 19”",18 Feb 2021,https://covid19.go.id/p/hoax-buster/salah-terkuak-ternyata-jemaah-haji-indonesia-ditolak-bukan-karena-covid-19
[SALAH] Jambu Kristal Putih Dapat Menangkal Covid-19,17 Feb 2021,https://covid19.go.id/p/hoax-buster/salah-jambu-kristal-putih-dapat-menangkal-covid-19
[SALAH] Jokowi Berada dalam Kerumunan,16 Feb 2021,https://covid19.go.id/p/hoax-buster/salah-jokowi-berada-dalam-kerumunan
"Awas Disinformasi - “Yang bikin banyak positif bukan acara pernikahannya, tapi testnya”",16 Feb 2021,https://covid19.go.id/p/hoax-buster/awas-disinformasi-yang-bikin-banyak-positif-bukan-acara-pernikahannya-tapi-testnya
Awas Hoaks - Rutin Minum Air Hangat 4 kali Sehari Dapat Menyembuhkan COVID-19,15 Feb 2021,https://covid19.go.id/p/hoax-buster/awas-hoaks-rutin-minum-air-hangat-4-kali-sehari-dapat-menyembuhkan-covid-19
"[SALAH] “Covid-19 BUKAN Virus, Sumber : Kementerian Kesehatan Italy”",14 Feb 2021,https://covid19.go.id/p/hoax-buster/salah-covid-19-bukan-virus-sumber-kementerian-kesehatan-italy
Awas Hoaks - Perpanjangan BLT 2021 dari Kementerian Keuangan dengan Klik Link Tertentu,13 Feb 2021,https://covid19.go.id/p/hoax-buster/awas-hoaks-perpanjangan-blt-2021-dari-kementerian-keuangan-dengan-klik-link-tertentu
Awas Disinformasi - WHO Anjurkan Tak lagi Menggunakan Masker di Tahun 2021,12 Feb 2021,https://covid19.go.id/p/hoax-buster/awas-disinformasi-who-anjurkan-tak-lagi-menggunakan-masker-di-tahun-2021
"[SALAH] “Setelah difucksin, otak jadi Lelet”",07 Feb 2021,https://covid19.go.id/p/hoax-buster/salah-setelah-difucksin-otak-jadi-lelet
[SALAH] Imbauan Penutupan Pasar dan Tempat Wisata DIY oleh Sri Sultan HB X,07 Feb 2021,https://covid19.go.id/p/hoax-buster/salah-imbauan-penutupan-pasar-dan-tempat-wisata-diy-oleh-sri-sultan-hb-x
[SALAH] “Isran Noor: Kantor yang buka akan kami rudal”,07 Feb 2021,https://covid19.go.id/p/hoax-buster/salah-isran-noor-kantor-yang-buka-akan-kami-rudal
[SALAH] Yahya Waloni Menuai Balasan dari Ucapannya yang Menantang Covid-19 dan Enggan Menggunakan Masker,07 Feb 2021,https://covid19.go.id/p/hoax-buster/salah-yahya-waloni-menuai-balasan-dari-ucapannya-yang-menantang-covid-19-dan-enggan-menggunakan-masker
[SALAH] Obat Klorin Dioksida Temuan Prof Dr Richard Claproth Dapat Menyembuhkan Covid-19,07 Feb 2021,https://covid19.go.id/p/hoax-buster/salah-obat-klorin-dioksida-temuan-prof-dr-richard-claproth-dapat-menyembuhkan-covid-19
[SALAH] Video Air Rebusan Belimbing Wuluh Dapat Mencegah dan Menyembuhkan Covid-19,06 Feb 2021,https://covid19.go.id/p/hoax-buster/salah-video-air-rebusan-belimbing-wuluh-dapat-mencegah-dan-menyembuhkan-covid-19
[SALAH] Penjualan GeNose C19 Seharga 75 Juta di Facebook,06 Feb 2021,https://covid19.go.id/p/hoax-buster/salah-penjualan-genose-c19-seharga-75-juta-di-facebook
[SALAH] “PSBB jawa & Bali di perpanjang sampai 28 Maret 2021”,06 Feb 2021,https://covid19.go.id/p/hoax-buster/salah-psbb-jawa-bali-di-perpanjang-sampai-28-maret-2021
[SALAH] Ramuan Penangkal Covid-19 oleh Kemenkes,05 Feb 2021,https://covid19.go.id/p/hoax-buster/salah-ramuan-penangkal-covid-19-oleh-kemenkes
Misinformasi: Informasi Daftar Harga Pelayanan Vaksin COVID-19 RS Pelni,04 Feb 2021,https://covid19.go.id/p/hoax-buster/misinformasi-informasi-daftar-harga-pelayanan-vaksin-covid-19-rs-pelni
[SALAH] Menteri Kesehatan Thailand Menangis Saat Disuntik Vaksin Covid-19,03 Feb 2021,https://covid19.go.id/p/hoax-buster/salah-menteri-kesehatan-thailand-menangis-saat-disuntik-vaksin-covid-19
[SALAH] Bantuan Covid-19 untuk Pemilik SIM A dan C oleh Asuransi Jasa Raharja,03 Feb 2021,https://covid19.go.id/p/hoax-buster/salah-bantuan-covid-19-untuk-pemilik-sim-dan-c-oleh-asuransi-jasa-raharja
[SALAH] Kumham Hapus Sanksi Pidana setelah Anak Buah Megawati Tolak Vaksin,26 Jan 2021,https://covid19.go.id/p/hoax-buster/salah-kumham-hapus-sanksi-pidana-setelah-anak-buah-megawati-tolak-vaksin
Hoaks: Nomor Telepon Satgas COVID-19 DKI Salah,26 Jan 2021,https://covid19.go.id/p/hoax-buster/hoaks-nomor-telepon-satgas-covid-19-dki-salah
"[SALAH] Karena Disuntik Vaksin, Dokter di Palembang Meninggal",25 Jan 2021,https://covid19.go.id/p/hoax-buster/salah-karena-disuntik-vaksin-dokter-di-palembang-meninggal
[HOAKS] Nomor Telepon Satgas Covid-19 DKI Jakarta,25 Jan 2021,https://covid19.go.id/p/hoax-buster/hoaks-nomor-telepon-satgas-covid-19-dki-jakarta
[SALAH] “Julio Iglesias meninggal karena covid19”,24 Jan 2021,https://covid19.go.id/p/hoax-buster/salah-julio-iglesias-meninggal-karena-covid19
"[SALAH] “Kesan Abdul Somad Saat Divaksin: Ndak Terasa Sakit, Tak Sesakit Ditinggal Pas Lagi Sayang-Sayangnya”",24 Jan 2021,https://covid19.go.id/p/hoax-buster/salah-kesan-abdul-somad-saat-divaksin-ndak-terasa-sakit-tak-sesakit-ditinggal-pas-lagi-sayang-sayangnya
[SALAH] Foto “anak korban vaksinasi covid”,24 Jan 2021,https://covid19.go.id/p/hoax-buster/salah-foto-anak-korban-vaksinasi-covid
[SALAH] Indonesia Tidak Dapat Menggugat Jika Vaksin Bermasalah,23 Jan 2021,https://covid19.go.id/p/hoax-buster/salah-indonesia-tidak-dapat-menggugat-jika-vaksin-bermasalah
[SALAH] Surat Perintah Karantina Selama Dua Minggu bagi Warga Amerika Serikat,23 Jan 2021,https://covid19.go.id/p/hoax-buster/salah-surat-perintah-karantina-selama-dua-minggu-bagi-warga-amerika-serikat
[SALAH] “Ada 32 hotel di Jakarta untuk ISOLASI MANDIRI yang biayanya Ditanggung Pemerintah”,23 Jan 2021,https://covid19.go.id/p/hoax-buster/salah-ada-32-hotel-di-jakarta-untuk-isolasi-mandiri-yang-biayanya-ditanggung-pemerintah
[SALAH] Ketua BPOM Ditekan dan Diancam Untuk Keluarkan Vaksin Sinovac,23 Jan 2021,https://covid19.go.id/p/hoax-buster/salah-ketua-bpom-ditekan-dan-diancam-untuk-keluarkan-vaksin-sinovac
[SALAH] “VAKSINASI PRESIDEN HARUS DIULANG DAN HATI-HATI DENGAN VAKSINASI”,22 Jan 2021,https://covid19.go.id/p/hoax-buster/salah-vaksinasi-presiden-harus-diulang-dan-hati-hati-dengan-vaksinasi
[SALAH] Singapura Hentikan Vaksinasi Setelah 48 Orang Meninggal di Negaranya,19 Jan 2021,https://covid19.go.id/p/hoax-buster/salah-singapura-hentikan-vaksinasi-setelah-48-orang-meninggal-di-negaranya
[SALAH] Video “Setelah disuntik vaksin pingsan tak sadarkan diri”,19 Jan 2021,https://covid19.go.id/p/hoax-buster/salah-video-setelah-disuntik-vaksin-pingsan-tak-sadarkan-diri
Hoaks: Danramil Kebomas di Gresik Meninggal Akibat Disuntik Vaksin COVID-19,18 Jan 2021,https://covid19.go.id/p/hoax-buster/hoaks-danramil-kebomas-di-gresik-meninggal-akibat-disuntik-vaksin-covid-19
Hoaks: Vaksin yang Dipakai Jokowi Tidak Asli karena Harus Menggunakan Alat Suntik,18 Jan 2021,https://covid19.go.id/p/hoax-buster/hoaks-vaksin-yang-dipakai-jokowi-tidak-asli-karena-harus-menggunakan-alat-suntik
[SALAH] “Kasdim 0817 Gresik Mayor Sugeng Riyadi meninggal akibat disuntik vaksin”,18 Jan 2021,https://covid19.go.id/p/hoax-buster/salah-kasdim-0817-gresik-mayor-sugeng-riyadi-meninggal-akibat-disuntik-vaksin
[SALAH] Merokok Bisa Menghadang Virus Corona,18 Jan 2021,https://covid19.go.id/p/hoax-buster/salah-merokok-bisa-menghadang-virus-corona
[SALAH] “Vaksin covid-19 itu telah bermutasi menjadi ribuan covid-19 baru di seluruh dunia”,18 Jan 2021,https://covid19.go.id/p/hoax-buster/salah-vaksin-covid-19-itu-telah-bermutasi-menjadi-ribuan-covid-19-baru-di-seluruh-dunia
[SALAH] Pembagian Masker Gratis Dicampur Obat Bius,18 Jan 2021,https://covid19.go.id/p/hoax-buster/salah-pembagian-masker-gratis-dicampur-obat-bius
[SALAH] “Cairan nya Masih Utuh Udah di Cabut Aaaja Mao Bohongin Rakyat Hadehhh”,17 Jan 2021,https://covid19.go.id/p/hoax-buster/salah-cairan-nya-masih-utuh-udah-di-cabut-aaaja-mao-bohongin-rakyat-hadehhh
"[SALAH] Bantuan Pulsa Sebesar Rp200 Ribu untuk Guru, Dosen, dan Pelajar",17 Jan 2021,https://covid19.go.id/p/hoax-buster/salah-bantuan-pulsa-sebesar-rp200-ribu-untuk-guru-dosen-dan-pelajar
"[SALAH] Jokowi Bukan Disuntik Vaksin, Melainkan Suntik Vitamin",17 Jan 2021,https://covid19.go.id/p/hoax-buster/salah-jokowi-bukan-disuntik-vaksin-melainkan-suntik-vitamin
"[SALAH] “LUPA SEMUANYA , SBY SEMAKIN PARAH KASIHAN! SBY JADI BEGINI”",17 Jan 2021,https://covid19.go.id/p/hoax-buster/salah-lupa-semuanya-sby-semakin-parah-kasihan-sby-jadi-begini
"[SALAH] Jika Sudah Disuntik Vaksin Covid-19, Tidak Perlu Mematuhi Protokol Kesehatan",17 Jan 2021,https://covid19.go.id/p/hoax-buster/salah-jika-sudah-disuntik-vaksin-covid-19-tidak-perlu-mematuhi-protokol-kesehatan
[SALAH] Pesan Berantai Info Donor Plasma Oleh Blood For Life Indonesia,17 Jan 2021,https://covid19.go.id/p/hoax-buster/salah-pesan-berantai-info-donor-plasma-oleh-blood-life-indonesia
"[SALAH] “Berita Terbaru Hari Ini ~ 48 Orang Te.was Setelah Di Vaksin Coro.na, Agenda Ja.hat Re.zim Terungkap!”",16 Jan 2021,https://covid19.go.id/p/hoax-buster/salah-berita-terbaru-hari-ini-48-orang-tewas-setelah-di-vaksin-corona-agenda-jahat-rezim-terungkap
[SALAH] “Kronologi Syekh Ali Jabar Wafat 2 jam sebelum beliau wafat tak disangka ternyata karna vaksin ini??”,16 Jan 2021,https://covid19.go.id/p/hoax-buster/salah-kronologi-syekh-ali-jabar-wafat-2-jam-sebelum-beliau-wafat-tak-disangka-ternyata-karna-vaksin-ini
[SALAH] “Ketua Fraksi PDIP saja ga mau di vaksin”,16 Jan 2021,https://covid19.go.id/p/hoax-buster/salah-ketua-fraksi-pdip-saja-ga-mau-di-vaksin
[SALAH] Jakarta Zona Hitam,16 Jan 2021,https://covid19.go.id/p/hoax-buster/salah-jakarta-zona-hitam
[SALAH] Pesan Berantai Tautan Subsidi Kuota Belajar Gelombang Pertama 2021,16 Jan 2021,https://covid19.go.id/p/hoax-buster/salah-pesan-berantai-tautan-subsidi-kuota-belajar-gelombang-pertama-2021
[SALAH] Terapi Uap Panas dan Minyak Kayu Putih Dapat Membunuh Virus Corona,15 Jan 2021,https://covid19.go.id/p/hoax-buster/salah-terapi-uap-panas-dan-minyak-kayu-putih-dapat-membunuh-virus-corona
[SALAH] Razia Anak Tidak Bermasker Akan Dikarantina,15 Jan 2021,https://covid19.go.id/p/hoax-buster/salah-razia-anak-tidak-bermasker-akan-dikarantina
[SALAH] Jokowi Kejang dan Meninggal Dunia setelah Disuntik Vaksin,15 Jan 2021,https://covid19.go.id/p/hoax-buster/salah-jokowi-kejang-dan-meninggal-dunia-setelah-disuntik-vaksin
[SALAH] Jokowi Menggunakan Vaksin Buatan Eropa,14 Jan 2021,https://covid19.go.id/p/hoax-buster/salah-jokowi-menggunakan-vaksin-buatan-eropa
[SALAH] “Rakyat Aceh menolak vaksin covid19 karena menurut para ulama Aceh itu haram”,14 Jan 2021,https://covid19.go.id/p/hoax-buster/salah-rakyat-aceh-menolak-vaksin-covid19-karena-menurut-para-ulama-aceh-itu-haram
[SALAH] “sakit mendadak oleh vaksin”,10 Jan 2021,https://covid19.go.id/p/hoax-buster/salah-sakit-mendadak-oleh-vaksin
[SALAH] Surat Edaran MUI Waspada Rapid Test Modus Operandi dari PKI,10 Jan 2021,https://covid19.go.id/p/hoax-buster/salah-surat-edaran-mui-waspada-rapid-test-modus-operandi-dari-pki
[SALAH] Hanya 13 Ribu Orang di Britania Raya yang Terinfeksi Covid-19 pada Tahun 2020,09 Jan 2021,https://covid19.go.id/p/hoax-buster/salah-hanya-13-ribu-orang-di-britania-raya-yang-terinfeksi-covid-19-pada-tahun-2020
[SALAH] “sekarang Nussa Rarra dilarang diproduksi”,09 Jan 2021,https://covid19.go.id/p/hoax-buster/salah-sekarang-nussa-rarra-dilarang-diproduksi
"[SALAH] Kota Prabumulih, Kota Tanpa Corona",09 Jan 2021,https://covid19.go.id/p/hoax-buster/salah-kota-prabumulih-kota-tanpa-corona
[SALAH] Penerima Vaksin Perdana Meninggal Dunia Usai Disuntik Vaksin Pfizer,09 Jan 2021,https://covid19.go.id/p/hoax-buster/salah-penerima-vaksin-perdana-meninggal-dunia-usai-disuntik-vaksin-pfizer
[SALAH] Jawa-Bali Lockdown pada Tanggal 11-25 Januari 2021,09 Jan 2021,https://covid19.go.id/p/hoax-buster/salah-jawa-bali-lockdown-pada-tanggal-11-25-januari-2021
[SALAH] “Ternyata VAKSIN Yg Akan Di Suntikan Ke Jokowi Berbeda”,09 Jan 2021,https://covid19.go.id/p/hoax-buster/salah-ternyata-vaksin-yg-akan-di-suntikan-ke-jokowi-berbeda
Awas Hoaks: Vaksin Sinovac memberi efek samping pembesaran alat kelamin,08 Jan 2021,https://covid19.go.id/p/hoax-buster/awas-hoaks-vaksin-sinovac-memberi-efek-samping-pembesaran-alat-kelamin
[SALAH] “Inalilahi wainailaihi rojiun Telah meninggal..HRS..Di dalam sel karna kena covid…”,08 Jan 2021,https://covid19.go.id/p/hoax-buster/salah-inalilahi-wainailaihi-rojiun-telah-meninggalhrsdi-dalam-sel-karna-kena-covid
[SALAH] Pesan Berantai “Wisma Atlet penuh”,08 Jan 2021,https://covid19.go.id/p/hoax-buster/salah-pesan-berantai-wisma-atlet-penuh
[SALAH] Pinjaman Dana Bantuan Covid-19 oleh Bupati Pasuruan Irsyad Yusuf,08 Jan 2021,https://covid19.go.id/p/hoax-buster/salah-pinjaman-dana-bantuan-covid-19-oleh-bupati-pasuruan-irsyad-yusuf
[SALAH] Pesan Berantai Tautan Kuota Belajar 75GB Berlaku Sampai 10 Januari 2021,03 Jan 2021,https://covid19.go.id/p/hoax-buster/salah-pesan-berantai-tautan-kuota-belajar-75gb-berlaku-sampai-10-januari-2021
[SALAH] Sambal Bawang Bisa Cegah Covid19,03 Jan 2021,https://covid19.go.id/p/hoax-buster/salah-sambal-bawang-bisa-cegah-covid19
[SALAH] Surat Edaran Kompensasi Zona Merah oleh Bupati Temanggung,03 Jan 2021,https://covid19.go.id/p/hoax-buster/salah-surat-edaran-kompensasi-zona-merah-oleh-bupati-temanggung
[SALAH] Video Ribuan Jamaah Tanpa Masker Sambut Kedatangan Ustadz Abdul Somad di Tengah Pandemi Covid-19,02 Jan 2021,https://covid19.go.id/p/hoax-buster/salah-video-ribuan-jamaah-tanpa-masker-sambut-kedatangan-ustadz-abdul-somad-di-tengah-pandemi-covid-19
[SALAH] “Bill Gates mengatakan dia tidak akan divaksinasi dan CEO Pfizer juga menunda menerima vaksin covid-19”,02 Jan 2021,https://covid19.go.id/p/hoax-buster/salah-bill-gates-mengatakan-dia-tidak-akan-divaksinasi-dan-ceo-pfizer-juga-menunda-menerima-vaksin-covid-19
[SALAH] Minum Teh Dengan Batang Lada Dapat Sembuhkan Covid-19,02 Jan 2021,https://covid19.go.id/p/hoax-buster/salah-minum-teh-dengan-batang-lada-dapat-sembuhkan-covid-19
[SALAH] “kesimpulan Rob Oswald: COVID 19 adalah khayalan dan fiktif”,01 Jan 2021,https://covid19.go.id/p/hoax-buster/salah-kesimpulan-rob-oswald-covid-19-adalah-khayalan-dan-fiktif
[SALAH] “mulai tanggal 31-12-2020 pukul 06.00 sore sampai dengan tanggal 01-01-2021 akan dilakukan mati lampu total”,01 Jan 2021,https://covid19.go.id/p/hoax-buster/salah-mulai-tanggal-31-12-2020-pukul-0600-sore-sampai-dengan-tanggal-01-01-2021-akan-dilakukan-mati-lampu-total
[SALAH] “WHO menyatakan bahwa vaksin Sinovac adalah vaksin yang paling lemah”,01 Jan 2021,https://covid19.go.id/p/hoax-buster/salah-who-menyatakan-bahwa-vaksin-sinovac-adalah-vaksin-yang-paling-lemah
[SALAH] Istora Senayan Dijadikan Tempat Penampungan Pasien Covid-19,01 Jan 2021,https://covid19.go.id/p/hoax-buster/salah-istora-senayan-dijadikan-tempat-penampungan-pasien-covid-19
Awas Hoaks Video jarum suntik menghilang saat proses vaksinasi,31 Des 2020,https://covid19.go.id/p/hoax-buster/awas-hoaks-video-jarum-suntik-menghilang-saat-proses-vaksinasi
Awas Hoaks: Virus COVID-19 varian baru tidak terdeteksi oleh Tes PCR,30 Des 2020,https://covid19.go.id/p/hoax-buster/awas-hoaks-virus-covid-19-varian-baru-tidak-terdeteksi-oleh-tes-pcr
[SALAH] Rekrutmen Kerja Staf Lab Vaksin oleh RSU Mulia Hati,26 Des 2020,https://covid19.go.id/p/hoax-buster/salah-rekrutmen-kerja-staf-lab-vaksin-oleh-rsu-mulia-hati
"[SALAH] “Belajar Tatap Muka RESMI Januari 2021, Anak Wajib Swab Test Sebelum Sekolah”",25 Des 2020,https://covid19.go.id/p/hoax-buster/salah-belajar-tatap-muka-resmi-januari-2021-anak-wajib-swab-test-sebelum-sekolah
[SALAH] Orang yang Shalat Aman dari Corona,25 Des 2020,https://covid19.go.id/p/hoax-buster/salah-orang-yang-shalat-aman-dari-corona
[SALAH] “Rumah Sakit Di Lockdown Karena Pasien Vaksin Covid Pertama Mulai Makan Pasien Lain”,25 Des 2020,https://covid19.go.id/p/hoax-buster/salah-rumah-sakit-di-lockdown-karena-pasien-vaksin-covid-pertama-mulai-makan-pasien-lain
[SALAH] Purworejo Lockdown Mulai Tanggal 24 Desember 2020,24 Des 2020,https://covid19.go.id/p/hoax-buster/salah-purworejo-lockdown-mulai-tanggal-24-desember-2020
[SALAH] Vaksin Covid-19 Buatan Pfizer Berbentuk Vape,24 Des 2020,https://covid19.go.id/p/hoax-buster/salah-vaksin-covid-19-buatan-pfizer-berbentuk-vape
[SALAH] “Syarat Vaksin Gratis Jokowi: BPJS Kesehatan Anda Harus Aktif”,23 Des 2020,https://covid19.go.id/p/hoax-buster/salah-syarat-vaksin-gratis-jokowi-bpjs-kesehatan-anda-harus-aktif
"[SALAH] Foto Demonstrasi di Paris, Prancis",23 Des 2020,https://covid19.go.id/p/hoax-buster/salah-foto-demonstrasi-di-paris-prancis
"HOAKS: Video Perawat Pingsan Setelah Mendapat Vaksin COVID-19, Potensi Genosida Massal",23 Des 2020,https://covid19.go.id/p/hoax-buster/hoaks-video-perawat-pingsan-setelah-mendapat-vaksin-covid-19-potensi-genosida-massal
[SALAH] Relawan Alami Gangguan Saraf Setelah Disuntik Vaksin Sinovac,23 Des 2020,https://covid19.go.id/p/hoax-buster/salah-relawan-alami-gangguan-saraf-setelah-disuntik-vaksin-sinovac
[SALAH] “Paus Fransiskus Mengatakan Vaksin Covid Sekarang Akan Diperlukan Untuk Masuk Surga”,22 Des 2020,https://covid19.go.id/p/hoax-buster/salah-paus-fransiskus-mengatakan-vaksin-covid-sekarang-akan-diperlukan-untuk-masuk-surga
[SALAH] Video Jarum Suntik Menghilang Saat Proses Vaksinasi Covid-19,21 Des 2020,https://covid19.go.id/p/hoax-buster/salah-video-jarum-suntik-menghilang-saat-proses-vaksinasi-covid-19
[SALAH] 44 Orang Tenaga Kesehatan Positif Covid di RS Tipe B Parepare,15 Des 2020,https://covid19.go.id/p/hoax-buster/salah-44-orang-tenaga-kesehatan-positif-covid-di-rs-tipe-b-parepare
[SALAH] Foto Keluarga CEO BioNTech,15 Des 2020,https://covid19.go.id/p/hoax-buster/salah-foto-keluarga-ceo-biontech
[SALAH] Imbauan Kapolresta Solo Tentang Karantina Bagi Pendatang Mulai Tanggal 15 Desember 2020,14 Des 2020,https://covid19.go.id/p/hoax-buster/salah-imbauan-kapolresta-solo-tentang-karantina-bagi-pendatang-mulai-tanggal-15-desember-2020
[SALAH] “Himbauan Bpk Kapolresta Malang Siapapun yg Bukan Orang Malang klo Ada yg Masuk Ke kota Akan Dikarantina Selama 14 hri”,14 Des 2020,https://covid19.go.id/p/hoax-buster/salah-himbauan-bpk-kapolresta-malang-siapapun-yg-bukan-orang-malang-klo-ada-yg-masuk-ke-kota-akan-dikarantina-selama-14-hri
[SALAH] Video Konvoi Kemenangan Plat AD Tidak Patuhi Protokol Kesehatan,13 Des 2020,https://covid19.go.id/p/hoax-buster/salah-video-konvoi-kemenangan-plat-ad-tidak-patuhi-protokol-kesehatan
"[SALAH] Konsumsi Campuran Air Kelapa, Jeruk Nipis, Garam dan Madu Dapat Menyembuhkan Covid-19",13 Des 2020,https://covid19.go.id/p/hoax-buster/salah-konsumsi-campuran-air-kelapa-jeruk-nipis-garam-dan-madu-dapat-menyembuhkan-covid-19
[SALAH] Satu RT di Ciracas Terkena Covid-19,13 Des 2020,https://covid19.go.id/p/hoax-buster/salah-satu-rt-di-ciracas-terkena-covid-19
[SALAH] Pendaftaran Relawan COVID-19 di Wisma Atlet,13 Des 2020,https://covid19.go.id/p/hoax-buster/salah-pendaftaran-relawan-covid-19-di-wisma-atlet
[SALAH] Ketua Tim Peneliti Pfizer: Vaksin Covid-19 Dapat Menyebabkan Kemandulan bagi Perempuan,12 Des 2020,https://covid19.go.id/p/hoax-buster/salah-ketua-tim-peneliti-pfizer-vaksin-covid-19-dapat-menyebabkan-kemandulan-bagi-perempuan
[SALAH] Telapak Kaki Relawan Melepuh Efek Samping Suntik Vaksin Covid-19,12 Des 2020,https://covid19.go.id/p/hoax-buster/salah-telapak-kaki-relawan-melepuh-efek-samping-suntik-vaksin-covid-19
"[SALAH] COVID-19 Merupakan Buatan Manusia sebagai Senjata Biologis dari Carolina Utara, Amerika Serikat dan Pasien Nol Bernama Maatje Benassi",11 Des 2020,https://covid19.go.id/p/hoax-buster/salah-covid-19-merupakan-buatan-manusia-sebagai-senjata-biologis-dari-carolina-utara-amerika-serikat-dan-pasien-nol-bernama-maatje-benassi
[SALAH] Jangan Datang ke Jalan Melong Cikawao karena Satu RT Positif Covid-19,11 Des 2020,https://covid19.go.id/p/hoax-buster/salah-jangan-datang-ke-jalan-melong-cikawao-karena-satu-rt-positif-covid-19
[SALAH] Kandungan Alumunium pada Vaksin Berbahaya bagi Otak,02 Des 2020,https://covid19.go.id/p/hoax-buster/salah-kandungan-alumunium-pada-vaksin-berbahaya-bagi-otak
"[SALAH] Perayaan Ulang Tahun, Nike Bagi-bagi Hadiah Sepatu, T-Shirt, dan Masker",30 Nov 2020,https://covid19.go.id/p/hoax-buster/salah-perayaan-ulang-tahun-nike-bagi-bagi-hadiah-sepatu-t-shirt-dan-masker
[SALAH] Wakil Wali Kota Probolinggo Meninggal Dunia,30 Nov 2020,https://covid19.go.id/p/hoax-buster/salah-wakil-wali-kota-probolinggo-meninggal-dunia
[SALAH] “Pesan Bupati Situbondo Sebelum Beliau Wafat”,29 Nov 2020,https://covid19.go.id/p/hoax-buster/salah-pesan-bupati-situbondo-sebelum-beliau-wafat
[SALAH] “KONDISI KRITIS IMAM BESAR POSITIVE KORONA”,28 Nov 2020,https://covid19.go.id/p/hoax-buster/salah-kondisi-kritis-imam-besar-positive-korona
[SALAH] “Korea Selatan Kelabakan Lihat Warganya Meninggal Satu Persatu Usai Disuntik Vaksin”,28 Nov 2020,https://covid19.go.id/p/hoax-buster/salah-korea-selatan-kelabakan-lihat-warganya-meninggal-satu-persatu-usai-disuntik-vaksin
[SALAH] Vaksin Covid-19 berbasis mRNA Dapat Mengubah DNA Manusia,28 Nov 2020,https://covid19.go.id/p/hoax-buster/salah-vaksin-covid-19-berbasis-mrna-dapat-mengubah-dna-manusia
"[SALAH] Kebijakan Ticketmaster, Wajibkan Vaksin Covid-19 Sebelum Menghadiri Konser",27 Nov 2020,https://covid19.go.id/p/hoax-buster/salah-kebijakan-ticketmaster-wajibkan-vaksin-covid-19-sebelum-menghadiri-konser
[SALAH] Video Keramaian Stasiun Kereta Api di India Selama Pandemi COVID-19,26 Nov 2020,https://covid19.go.id/p/hoax-buster/salah-video-keramaian-stasiun-kereta-api-di-india-selama-pandemi-covid-19
[SALAH] Akun Facebook Wakil Bupati Probolinggo Meminta Sejumlah Dana,26 Nov 2020,https://covid19.go.id/p/hoax-buster/salah-akun-facebook-wakil-bupati-probolinggo-meminta-sejumlah-dana
[SALAH] COVID-19 adalah Akronim dari “Certification Of Vaccination Identification 2019” dan Penanaman Barcode Implan di Wuhan pada Tahun 2019,26 Nov 2020,https://covid19.go.id/p/hoax-buster/salah-covid-19-adalah-akronim-dari-certification-vaccination-identification-2019-dan-penanaman-barcode-implan-di-wuhan-pada-tahun-2019
[SALAH] Air Rebusan Bawang Putih Dapat Menyembuhkan COVID-19,24 Nov 2020,https://covid19.go.id/p/hoax-buster/salah-air-rebusan-bawang-putih-dapat-menyembuhkan-covid-19
"[SALAH] “Di Tanya soal virus Corona KORLAP FPI: Hanya Imam Besar kami yg punya Penangkal virus Corona, karna Imam besar kami cucu Nabi”",11 Nov 2020,https://covid19.go.id/p/hoax-buster/salah-di-tanya-soal-virus-corona-korlap-fpi-hanya-imam-besar-kami-yg-punya-penangkal-virus-corona-karna-imam-besar-kami-cucu-nabi
[SALAH] Luhut Positif Covid-19 dan Dilarikan ke RS Militer,11 Nov 2020,https://covid19.go.id/p/hoax-buster/salah-luhut-positif-covid-19-dan-dilarikan-ke-rs-militer
