judul,tanggal,link
"Jun dan The8 Pulang ke China, SEVENTEEN Promosi dengan 11 Member","detikHotRabu, 01 Sep 2021 17:21 WIB",https://hot.detik.com/kpop/d-5705645/jun-dan-the8-pulang-ke-china-seventeen-promosi-dengan-11-member
"Striker Persib Cuma Sekali Vaksin COVID-19, PT LIB Wajibkan 2 Dosis","SepakbolaRabu, 01 Sep 2021 17:20 WIB",https://sport.detik.com/sepakbola/liga-indonesia/d-5705476/striker-persib-cuma-sekali-vaksin-covid-19-pt-lib-wajibkan-2-dosis
Kisah Pilu Warga Afghanistan Tak Ikut Pesawat Evakuasi Terakhir,"detikNewsRabu, 01 Sep 2021 17:15 WIB",https://news.detik.com/internasional/d-5705638/kisah-pilu-warga-afghanistan-tak-ikut-pesawat-evakuasi-terakhir
"Harga Baru Tes Antigen: Maksimal Rp 99 Ribu Jawa-Bali, Lainnya Rp 109 Ribu","detikHealthRabu, 01 Sep 2021 17:13 WIB",https://health.detik.com/berita-detikhealth/d-5705633/harga-baru-tes-antigen-maksimal-rp-99-ribu-jawa-bali-lainnya-rp-109-ribu
"Lantik PAW Anggota MPR, Bamsoet Ajak Masifkan Vaksinasi Ideologi","detikNewsRabu, 01 Sep 2021 17:11 WIB",https://news.detik.com/berita/d-5705629/lantik-paw-anggota-mpr-bamsoet-ajak-masifkan-vaksinasi-ideologi
"Impor Vaksin dari India, Indofarma 'Dipelototi' KPK","detikFinanceRabu, 01 Sep 2021 17:10 WIB",https://finance.detik.com/industri/d-5705613/impor-vaksin-dari-india-indofarma-dipelototi-kpk
"Berawal dari Hobi, Mobil Kotak Tisu Made in Bandung Tembus Mancanegara","detikNewsRabu, 01 Sep 2021 17:03 WIB",https://news.detik.com/berita-jawa-barat/d-5705622/berawal-dari-hobi-mobil-kotak-tisu-made-in-bandung-tembus-mancanegara
"Update Corona RI 1 September: Tambah 10.337 Kasus Baru, 653 Meninggal","detikHealthRabu, 01 Sep 2021 17:03 WIB",https://health.detik.com/berita-detikhealth/d-5705621/update-corona-ri-1-september-tambah-10337-kasus-baru-653-meninggal
Balada Sepasang Kekasih Gila: Kisah Cinta Tak Biasa & Kritik Sosial,"detikHotRabu, 01 Sep 2021 17:02 WIB",https://hot.detik.com/movie/d-5705077/balada-sepasang-kekasih-gila-kisah-cinta-tak-biasa--kritik-sosial
"Pengusaha Resto-Kafe Teriak Omzet Anjlok 90%, Ratusan Karyawan Dirumahkan","detikFinanceRabu, 01 Sep 2021 16:51 WIB",https://finance.detik.com/berita-ekonomi-bisnis/d-5705581/pengusaha-resto-kafe-teriak-omzet-anjlok-90-ratusan-karyawan-dirumahkan
"Wamendag: Sudah Vaksin Monggo Dine In di Resto, tapi Tetap Prokes","detikFinanceRabu, 01 Sep 2021 16:40 WIB",https://finance.detik.com/berita-ekonomi-bisnis/d-5705573/wamendag-sudah-vaksin-monggo-dine-in-di-resto-tapi-tetap-prokes
"Polri-Mahasiswa Sinergi Gelar Vaksinasi, Kapolri Harap Herd Immunity Terwujud","detikNewsRabu, 01 Sep 2021 16:37 WIB",https://news.detik.com/berita/d-5705569/polri-mahasiswa-sinergi-gelar-vaksinasi-kapolri-harap-herd-immunity-terwujud
"Kasus Kematian COVID-19 di Jatim Masih Tinggi, Satgas Jelaskan Penyebabnya","detikNewsRabu, 01 Sep 2021 16:36 WIB",https://news.detik.com/berita-jawa-timur/d-5705568/kasus-kematian-covid-19-di-jatim-masih-tinggi-satgas-jelaskan-penyebabnya
BPJS Kesehatan Targetkan 23.430 FKTP Baru Layani JKN-KIS,"detikNewsRabu, 01 Sep 2021 16:29 WIB",https://news.detik.com/berita/d-5705557/bpjs-kesehatan-targetkan-23430-fktp-baru-layani-jkn-kis
"Kasus COVID-19 Turun, Balik Jualan Offline atau Tetap Online?","detikInetRabu, 01 Sep 2021 16:14 WIB",https://inet.detik.com/business/d-5705474/kasus-covid-19-turun-balik-jualan-offline-atau-tetap-online
"Polemik Honor Pemakaman COVID-19 di Jember, Bagaimana dengan Banyuwangi?","detikNewsRabu, 01 Sep 2021 16:10 WIB",https://news.detik.com/berita-jawa-timur/d-5705512/polemik-honor-pemakaman-covid-19-di-jember-bagaimana-dengan-banyuwangi
"Jelang PTM, Pemkot Tangerang Gelar Vaksinasi Massal untuk 16 Ribu Siswa","detikNewsRabu, 01 Sep 2021 16:09 WIB",https://news.detik.com/berita/d-5705495/jelang-ptm-pemkot-tangerang-gelar-vaksinasi-massal-untuk-16-ribu-siswa
"Tiba-tiba HERO Jual IKEA Sentul City Rp 280 M, Ada Angin Apa?","detikFinanceRabu, 01 Sep 2021 16:08 WIB",https://finance.detik.com/properti/d-5705488/tiba-tiba-hero-jual-ikea-sentul-city-rp-280-m-ada-angin-apa
"Turun ke Level 3, Masih Ada 1 RT Zona Merah di DKI Jakarta","detikTravelRabu, 01 Sep 2021 16:03 WIB",https://travel.detik.com/travel-news/d-5705432/turun-ke-level-3-masih-ada-1-rt-zona-merah-di-dki-jakarta
Kisah 5 Mantan Chef yang Sukses jadi Juragan Mie Ayam,"detikFoodRabu, 01 Sep 2021 16:00 WIB",https://food.detik.com/info-kuliner/d-5704932/kisah-5-mantan-chef-yang-sukses-jadi-juragan-mie-ayam
"Surabaya Zona Kuning, Wali Kota Eri Fokus Pemulihan Ekonomi","detikNewsRabu, 01 Sep 2021 15:57 WIB",https://news.detik.com/berita-jawa-timur/d-5705449/surabaya-zona-kuning-wali-kota-eri-fokus-pemulihan-ekonomi
Eks Anak Buah Juliari Divonis 7 Tahun Penjara di Kasus Bansos Corona,"detikNewsRabu, 01 Sep 2021 15:56 WIB",https://news.detik.com/berita/d-5705446/eks-anak-buah-juliari-divonis-7-tahun-penjara-di-kasus-bansos-corona
"Tak Beroperasi Gegara Pandemi, Wisata Tirtonadi  Blora Tak Terawat","detikTravelRabu, 01 Sep 2021 15:54 WIB",https://travel.detik.com/travel-news/d-5705444/tak-beroperasi-gegara-pandemi-wisata-tirtonadi--blora-tak-terawat
Kebocoran Data eHAC dan Fenomena RI 'Masuk Angin' Terus,"detikInetRabu, 01 Sep 2021 15:50 WIB",https://inet.detik.com/security/d-5705430/kebocoran-data-ehac-dan-fenomena-ri-masuk-angin-terus
PD Soroti Anggaran Kemenag Rp 21 M buat Informasi Batal Haji ke Masyarakat,"detikNewsRabu, 01 Sep 2021 15:49 WIB",https://news.detik.com/berita/d-5705429/pd-soroti-anggaran-kemenag-rp-21-m-buat-informasi-batal-haji-ke-masyarakat
"Sidoarjo Juga Jadi Zona Kuning, Khofifah Ingatkan Disiplin Prokes","detikNewsRabu, 01 Sep 2021 15:44 WIB",https://news.detik.com/berita-jawa-timur/d-5705392/sidoarjo-juga-jadi-zona-kuning-khofifah-ingatkan-disiplin-prokes
Kemenkes Akui Vaksinasi Covid-19 Lansia Masih Jadi PR,"detikHealthRabu, 01 Sep 2021 15:42 WIB",https://health.detik.com/detiktv/d-5705417/kemenkes-akui-vaksinasi-covid-19-lansia-masih-jadi-pr
"Capain Vaksinasi Cianjur Kedua Terendah di Jabar, Ini Kata Pemkab","detikNewsRabu, 01 Sep 2021 15:34 WIB",https://news.detik.com/berita-jawa-barat/d-5705388/capain-vaksinasi-cianjur-kedua-terendah-di-jabar-ini-kata-pemkab
Langkah Wika Salim Serius Perangi COVID-19,"detikHotRabu, 01 Sep 2021 15:31 WIB",https://hot.detik.com/celeb/d-5705658/langkah-wika-salim-serius-perangi-covid-19
Universitas Majalengka Targetkan Kuliah Tatap Muka Mulai Awal Oktober,"detikEduRabu, 01 Sep 2021 15:30 WIB",https://www.detik.com/edu/perguruan-tinggi/d-5705297/universitas-majalengka-targetkan-kuliah-tatap-muka-mulai-awal-oktober
Deal! IKEA Sentul City Dijual Rp 280 Miliar,"detikFinanceRabu, 01 Sep 2021 15:30 WIB",https://finance.detik.com/properti/d-5705385/deal-ikea-sentul-city-dijual-rp-280-miliar
"September Jangan Mager, Mulai Olahraga detik Ini Juga!","detikHealthRabu, 01 Sep 2021 15:29 WIB",https://health.detik.com/kebugaran/d-5705384/september-jangan-mager-mulai-olahraga-detik-ini-juga
Penurunan BOR dan Peningkatan Kesadaran Kita,"detikNewsRabu, 01 Sep 2021 15:27 WIB",https://news.detik.com/kolom/d-5705373/penurunan-bor-dan-peningkatan-kesadaran-kita
"Satu-satunya di RI, Ini Daerah Terapkan PPKM Level 1","detikNewsRabu, 01 Sep 2021 15:26 WIB",https://news.detik.com/berita/d-5705379/satu-satunya-di-ri-ini-daerah-terapkan-ppkm-level-1
'Demam Misterius' Tewaskan Puluhan Anak dalam Seminggu di India,"detikNewsRabu, 01 Sep 2021 15:21 WIB",https://news.detik.com/bbc-world/d-5705371/demam-misterius-tewaskan-puluhan-anak-dalam-seminggu-di-india
"Maskapai Nasional Italia Bangkrut, Ini Kisah Kebangkitan dan Kejatuhan Alitalia","detikTravelRabu, 01 Sep 2021 15:14 WIB",https://travel.detik.com/travel-news/d-5705354/maskapai-nasional-italia-bangkrut-ini-kisah-kebangkitan-dan-kejatuhan-alitalia
"Polda Bentuk Tim Usut Kerumunan Kepala Daerah Se-NTT, Ini Hasil Sementara","detikNewsRabu, 01 Sep 2021 15:10 WIB",https://news.detik.com/berita/d-5705328/polda-bentuk-tim-usut-kerumunan-kepala-daerah-se-ntt-ini-hasil-sementara
"Sambut PON Papua, Program Vaksinasi 4 Klaster Digencarkan","detikNewsRabu, 01 Sep 2021 15:10 WIB",https://news.detik.com/berita/d-5705327/sambut-pon-papua-program-vaksinasi-4-klaster-digencarkan
Sesal Eks Menteri Afghanistan Atas Penarikan Tentara AS: Semua Jadi Sia-sia,"detikNewsRabu, 01 Sep 2021 15:05 WIB",https://news.detik.com/internasional/d-5705325/sesal-eks-menteri-afghanistan-atas-penarikan-tentara-as-semua-jadi-sia-sia
Paparan Kemenkes soal Tercapainya 100 Juta Vaksinasi Covid-19,"detikHealthRabu, 01 Sep 2021 15:03 WIB",https://health.detik.com/detiktv/d-5705324/paparan-kemenkes-soal-tercapainya-100-juta-vaksinasi-covid-19
Disentil WHO! Jumlah Tes COVID-19 di 7 Provinsi Ini Masih Jauh dari Target,"detikHealthRabu, 01 Sep 2021 15:02 WIB",https://health.detik.com/berita-detikhealth/d-5705322/disentil-who-jumlah-tes-covid-19-di-7-provinsi-ini-masih-jauh-dari-target
"Pemerintah Gandeng Swasta, Genjot Ekonomi Kreatif di Daerah","detikFinanceRabu, 01 Sep 2021 15:01 WIB",https://finance.detik.com/berita-ekonomi-bisnis/d-5705617/pemerintah-gandeng-swasta-genjot-ekonomi-kreatif-di-daerah
Akhirnya Surabaya Jadi Zona Kuning,"detikNewsRabu, 01 Sep 2021 14:58 WIB",https://news.detik.com/berita-jawa-timur/d-5705319/akhirnya-surabaya-jadi-zona-kuning
Warga Jaktim Ini Sedih Makam Ibundanya di TPU Rorotan Turut Ambles,"detikNewsRabu, 01 Sep 2021 14:57 WIB",https://news.detik.com/berita/d-5705314/warga-jaktim-ini-sedih-makam-ibundanya-di-tpu-rorotan-turut-ambles
"Gegara Corona, 57 Anak di Bandung Barat Kehilangan Orang Tuanya","detikNewsRabu, 01 Sep 2021 14:52 WIB",https://news.detik.com/berita-jawa-barat/d-5705303/gegara-corona-57-anak-di-bandung-barat-kehilangan-orang-tuanya
Aa Umbara Disebut Terima Puluhan Juta dari Pejabat KBB untuk Honor Narsum,"detikNewsRabu, 01 Sep 2021 14:51 WIB",https://news.detik.com/berita-jawa-barat/d-5705301/aa-umbara-disebut-terima-puluhan-juta-dari-pejabat-kbb-untuk-honor-narsum
"Pernikahan Mewah Anak Presiden Ini Disorot, Gaun Pengantin Dianggap Seksi","WolipopRabu, 01 Sep 2021 14:45 WIB",https://wolipop.detik.com/wedding-news/d-5705268/pernikahan-mewah-anak-presiden-ini-disorot-gaun-pengantin-dianggap-seksi
Rektor IPB Jelaskan Pentingnya Agromaritim 4.0 sebagai Fokus Pembangunan,"detikEduRabu, 01 Sep 2021 14:45 WIB",https://www.detik.com/edu/perguruan-tinggi/d-5705228/rektor-ipb-jelaskan-pentingnya-agromaritim-40-sebagai-fokus-pembangunan
Thailand Pakai Robot untuk Kebut Lebih Banyak Dosis Vaksin,"detikInetRabu, 01 Sep 2021 14:42 WIB",https://inet.detik.com/science/d-5704803/thailand-pakai-robot-untuk-kebut-lebih-banyak-dosis-vaksin
"Dulu, Amandemen UUD 1945 Pernah Digaungkan MA untuk Bubarkan KY","detikNewsRabu, 01 Sep 2021 14:42 WIB",https://news.detik.com/berita/d-5705287/dulu-amandemen-uud-1945-pernah-digaungkan-ma-untuk-bubarkan-ky
"Efek Samping Vaksin Pfizer di Dunia Nyata Diungkap, Ini Hasil Studinya","detikHealthRabu, 01 Sep 2021 14:40 WIB",https://health.detik.com/berita-detikhealth/d-5705283/efek-samping-vaksin-pfizer-di-dunia-nyata-diungkap-ini-hasil-studinya
Panas! Bos LaLiga Kembali Serang PSG,"SepakbolaRabu, 01 Sep 2021 14:40 WIB",https://sport.detik.com/sepakbola/liga-spanyol/d-5705198/panas-bos-laliga-kembali-serang-psg
Selamat! Ini Pemenang Saldo Digital Rp 500 Ribu dari detikcom,"detikHealthRabu, 01 Sep 2021 14:39 WIB",https://health.detik.com/berita-detikhealth/d-5705280/selamat-ini-pemenang-saldo-digital-rp-500-ribu-dari-detikcom
Asosiasi Penerbangan Internasional Curhat ke DPD Masalah Ini,"detikNewsRabu, 01 Sep 2021 14:39 WIB",https://news.detik.com/berita/d-5705279/asosiasi-penerbangan-internasional-curhat-ke-dpd-masalah-ini
Sudah Tahu Perbedaan Vaksin Sinovac dan AstraZeneca?,"detikTravelRabu, 01 Sep 2021 14:37 WIB",https://travel.detik.com/travel-news/d-5705276/sudah-tahu-perbedaan-vaksin-sinovac-dan-astrazeneca
Viral Antrean Vaksin Corona di Prabumulih Membeludak,"detikNewsRabu, 01 Sep 2021 14:17 WIB",https://news.detik.com/berita/d-5705244/viral-antrean-vaksin-corona-di-prabumulih-membeludak
"Makam Ambles di TPU Rorotan Jakut Diperbaiki, Begini Kondisinya","detikNewsRabu, 01 Sep 2021 14:09 WIB",https://news.detik.com/berita/d-5705227/makam-ambles-di-tpu-rorotan-jakut-diperbaiki-begini-kondisinya
Bupati Ipuk Berbagi Makanan ke Siswa yang Sekolah Tatap Muka Hari Pertama,"detikNewsRabu, 01 Sep 2021 14:09 WIB",https://news.detik.com/berita-jawa-timur/d-5705226/bupati-ipuk-berbagi-makanan-ke-siswa-yang-sekolah-tatap-muka-hari-pertama
"Bertemu Anies, Gubernur NTB: Vaksinasi DKI Merata karena Distribusi Mudah","detikNewsRabu, 01 Sep 2021 14:07 WIB",https://news.detik.com/berita/d-5705224/bertemu-anies-gubernur-ntb-vaksinasi-dki-merata-karena-distribusi-mudah
"PPKM Diperpanjang, Okupansi Hotel di Belitung Tinggal 20%","detikTravelRabu, 01 Sep 2021 14:06 WIB",https://travel.detik.com/travel-news/d-5705223/ppkm-diperpanjang-okupansi-hotel-di-belitung-tinggal-20
"Anggaran Dipotong 4 Kali, Program Bappenas Banyak Ditunda","detikFinanceRabu, 01 Sep 2021 14:05 WIB",https://finance.detik.com/berita-ekonomi-bisnis/d-5705217/anggaran-dipotong-4-kali-program-bappenas-banyak-ditunda
Bandung Barat Zona Kuning-Milenial Sumedang Antusias Divaksinasi,"detikNewsRabu, 01 Sep 2021 14:01 WIB",https://news.detik.com/berita-jawa-barat/d-5705219/bandung-barat-zona-kuning-milenial-sumedang-antusias-divaksinasi
"Fatwa MUI Bolehkan Pakai Vaksin Pfizer, Moderna Bagaimana?","detikHealthRabu, 01 Sep 2021 14:00 WIB",https://health.detik.com/berita-detikhealth/d-5705215/fatwa-mui-bolehkan-pakai-vaksin-pfizer-moderna-bagaimana
Sejumlah Besar Perawat di Filipina Ancam Mundur Saat Kasus Varian Delta Terus Meningkat,"detikNewsRabu, 01 Sep 2021 13:58 WIB",https://news.detik.com/abc-australia/d-5705211/sejumlah-besar-perawat-di-filipina-ancam-mundur-saat-kasus-varian-delta-terus-meningkat
"Dugaan Korupsi Anggaran Pemakaman COVID-19, Polisi Geledah Kantor BPBD Jember","detikNewsRabu, 01 Sep 2021 13:56 WIB",https://news.detik.com/berita-jawa-timur/d-5705209/dugaan-korupsi-anggaran-pemakaman-covid-19-polisi-geledah-kantor-bpbd-jember
"Varian 'Mu' Dipantau WHO, Sudah Menyebar ke Mana Saja?","detikHealthRabu, 01 Sep 2021 13:55 WIB",https://health.detik.com/detiktv/d-5705208/varian-mu-dipantau-who-sudah-menyebar-ke-mana-saja
PPP Tegaskan Tak Bahas Amandemen di Pertemuan Jokowi-Ketum Parpol,"detikNewsRabu, 01 Sep 2021 13:46 WIB",https://news.detik.com/berita/d-5705197/ppp-tegaskan-tak-bahas-amandemen-di-pertemuan-jokowi-ketum-parpol
"Peminat Vaksin Moderna di Ponorogo Membeludak, Kuota 1.700 Ludes 15 Menit","detikNewsRabu, 01 Sep 2021 13:39 WIB",https://news.detik.com/berita-jawa-timur/d-5705167/peminat-vaksin-moderna-di-ponorogo-membeludak-kuota-1700-ludes-15-menit
"Proyek Jalan Non-tol Bali Utara-Selatan Dilanjutkan, Fokus di 4 Titik","detikNewsRabu, 01 Sep 2021 13:31 WIB",https://news.detik.com/berita/d-5705165/proyek-jalan-non-tol-bali-utara-selatan-dilanjutkan-fokus-di-4-titik
Catat! Deretan Kegiatan yang Wajib Pakai Aplikasi PeduliLindungi Selama PPKM,"detikHealthRabu, 01 Sep 2021 13:30 WIB",https://health.detik.com/berita-detikhealth/d-5705164/catat-deretan-kegiatan-yang-wajib-pakai-aplikasi-pedulilindungi-selama-ppkm
"Moeldoko Menggertak, ICW Balas Harusnya Bijak","detikNewsRabu, 01 Sep 2021 13:24 WIB",https://news.detik.com/berita/d-5705158/moeldoko-menggertak-icw-balas-harusnya-bijak
HKI Salurkan 600 Paket Sembako di Sekitar Proyek Tol Trans Sumatera,"detikNewsRabu, 01 Sep 2021 13:22 WIB",https://news.detik.com/berita/d-5705157/hki-salurkan-600-paket-sembako-di-sekitar-proyek-tol-trans-sumatera
"Berkaca dari India, Kemenkes RI Ingatkan Corona Masih Bisa Naik Lagi","detikHealthRabu, 01 Sep 2021 13:21 WIB",https://health.detik.com/berita-detikhealth/d-5705155/berkaca-dari-india-kemenkes-ri-ingatkan-corona-masih-bisa-naik-lagi
Mohon Bersabar... Butuh Waktu Sampai 20 Tahun buat Bangun Ibu Kota Baru,"detikFinanceRabu, 01 Sep 2021 12:47 WIB",https://finance.detik.com/properti/d-5705097/mohon-bersabar-butuh-waktu-sampai-20-tahun-buat-bangun-ibu-kota-baru
"Percepat Testing, Banyuwangi Bakal Tambah 2 Faskes Laboratorium PCR","detikNewsRabu, 01 Sep 2021 12:47 WIB",https://news.detik.com/berita-jawa-timur/d-5705147/percepat-testing-banyuwangi-bakal-tambah-2-faskes-laboratorium-pcr
GoTix Gandeng POGI Sukses Selenggarakan Vaksinasi Bumil dan Busui,"detikNewsRabu, 01 Sep 2021 12:37 WIB",https://news.detik.com/berita/d-5705075/gotix-gandeng-pogi-sukses-selenggarakan-vaksinasi-bumil-dan-busui
"Perpanjangan PPKM Jogja Sampai Kapan, Simak Penjelasannya","detikNewsRabu, 01 Sep 2021 12:36 WIB",https://news.detik.com/berita/d-5705072/perpanjangan-ppkm-jogja-sampai-kapan-simak-penjelasannya
Ketua KPK Ingin Gandeng Polri Jadikan Polwan Agen Antikorupsi,"detikNewsRabu, 01 Sep 2021 12:35 WIB",https://news.detik.com/berita/d-5705071/ketua-kpk-ingin-gandeng-polri-jadikan-polwan-agen-antikorupsi
Kemenkes: Target Jokowi 100 Juta Suntik Vaksin COVID-19 Tercapai!,"detikHealthRabu, 01 Sep 2021 12:34 WIB",https://health.detik.com/berita-detikhealth/d-5705067/kemenkes-target-jokowi-100-juta-suntik-vaksin-covid-19-tercapai
"Pfizer hingga Sinovac, Ini 6 Jenis Vaksin yang Diterima Arab Saudi","detikTravelRabu, 01 Sep 2021 12:33 WIB",https://travel.detik.com/travel-news/d-5705057/pfizer-hingga-sinovac-ini-6-jenis-vaksin-yang-diterima-arab-saudi
"Sekolah Tatap Muka SMA-SMK di Pandeglang, Satu Kelas Diisi 18 Siswa","detikNewsRabu, 01 Sep 2021 12:33 WIB",https://news.detik.com/berita-jawa-barat/d-5705056/sekolah-tatap-muka-sma-smk-di-pandeglang-satu-kelas-diisi-18-siswa
"Operasi Mal Diperlonggar, Bisnisnya Bisa Moncer Lagi?","detikFinanceRabu, 01 Sep 2021 12:28 WIB",https://finance.detik.com/berita-ekonomi-bisnis/d-5705271/operasi-mal-diperlonggar-bisnisnya-bisa-moncer-lagi
"Tak Ada Lagi Pasien COVID Isoman, Rusun Nagrak dan Pasar Rumput Dikosongkan","detikNewsRabu, 01 Sep 2021 12:27 WIB",https://news.detik.com/berita/d-5705050/tak-ada-lagi-pasien-covid-isoman-rusun-nagrak-dan-pasar-rumput-dikosongkan
Kota Blitar Berharap Turun ke Level 3 Agar Sekolah Tatap Muka Bisa Digelar,"detikNewsRabu, 01 Sep 2021 12:25 WIB",https://news.detik.com/berita-jawa-timur/d-5705046/kota-blitar-berharap-turun-ke-level-3-agar-sekolah-tatap-muka-bisa-digelar
"Masyarakat RI Mulai Berani Shopping Lagi, Ini Buktinya","detikFinanceRabu, 01 Sep 2021 12:25 WIB",https://finance.detik.com/berita-ekonomi-bisnis/d-5705044/masyarakat-ri-mulai-berani-shopping-lagi-ini-buktinya
Pemerintah Pastikan Tindak Tegas Terorisme Setelah Kemenangan Taliban,"detikNewsRabu, 01 Sep 2021 12:07 WIB",https://news.detik.com/berita/d-5705018/pemerintah-pastikan-tindak-tegas-terorisme-setelah-kemenangan-taliban
Oalah... Ini Toh Biang Kerok Pabrik Susah Patuh Prokes COVID-19,"detikFinanceRabu, 01 Sep 2021 12:05 WIB",https://finance.detik.com/berita-ekonomi-bisnis/d-5705015/oalah-ini-toh-biang-kerok-pabrik-susah-patuh-prokes-covid-19
Drama Siswi Takut Disuntik Saat Vaksinasi COVID-19,"detikNewsRabu, 01 Sep 2021 12:03 WIB",https://news.detik.com/berita-jawa-timur/d-5705012/drama-siswi-takut-disuntik-saat-vaksinasi-covid-19
"Di Indonesia, Cuma Satu Provinsi Ini yang Belum Terdampak Varian Delta","detikHealthRabu, 01 Sep 2021 12:00 WIB",https://health.detik.com/berita-detikhealth/d-5705007/di-indonesia-cuma-satu-provinsi-ini-yang-belum-terdampak-varian-delta
70% Orang Dewasa di Uni Eropa Sudah Divaksinasi Covid-19,"detikHealthRabu, 01 Sep 2021 12:00 WIB",https://health.detik.com/detiktv/d-5705051/70-orang-dewasa-di-uni-eropa-sudah-divaksinasi-covid-19
"Semester I-2021, Setoran Pertamina ke Negara Capai Rp 110,6 T","detikFinanceRabu, 01 Sep 2021 11:53 WIB",https://finance.detik.com/energi/d-5704999/semester-i-2021-setoran-pertamina-ke-negara-capai-rp-1106-t
"Agar Lebih Aman, Pastikan Skrining Mandiri Sebelum Bepergian","detikTravelRabu, 01 Sep 2021 11:51 WIB",https://travel.detik.com/travel-news/d-5704997/agar-lebih-aman-pastikan-skrining-mandiri-sebelum-bepergian
"PKS: Isu Presiden 3 Periode Sudah Berkembang, Ide Amandemen Berbahaya!","detikNewsRabu, 01 Sep 2021 11:50 WIB",https://news.detik.com/berita/d-5704996/pks-isu-presiden-3-periode-sudah-berkembang-ide-amandemen-berbahaya
"Ingin Dapat Diskon Listrik Bulan September, Begini Caranya","detikFinanceRabu, 01 Sep 2021 11:49 WIB",https://finance.detik.com/energi/d-5704994/ingin-dapat-diskon-listrik-bulan-september-begini-caranya
"Hari Jadi Kuningan, Wisata Ini Gratiskan Pengunjung yang Lahir di September","detikTravelRabu, 01 Sep 2021 11:46 WIB",https://travel.detik.com/travel-news/d-5704990/hari-jadi-kuningan-wisata-ini-gratiskan-pengunjung-yang-lahir-di-september
"Sederet Efek Samping Vaksin Moderna, Benarkah Lebih 'Nampol'?","detikHealthRabu, 01 Sep 2021 11:45 WIB",https://health.detik.com/berita-detikhealth/d-5704989/sederet-efek-samping-vaksin-moderna-benarkah-lebih-nampol
Pejabat Diimbau Pakai Mobil Pelat Dinas agar Tak Kena Tilang Ganjil Genap,"detikNewsRabu, 01 Sep 2021 11:44 WIB",https://news.detik.com/berita/d-5704988/pejabat-diimbau-pakai-mobil-pelat-dinas-agar-tak-kena-tilang-ganjil-genap
Jokowi di Dies Natalis Ke-58 IPB University: Jadilah Kampus Pelopor Inovasi,"detikNewsRabu, 01 Sep 2021 11:43 WIB",https://news.detik.com/berita/d-5704987/jokowi-di-dies-natalis-ke-58-ipb-university-jadilah-kampus-pelopor-inovasi
4 Isu Ketenagakerjaan RI Akan Dibawa ke Forum G20 Tahun 2022,"detikFinanceRabu, 01 Sep 2021 11:39 WIB",https://finance.detik.com/berita-ekonomi-bisnis/d-5704984/4-isu-ketenagakerjaan-ri-akan-dibawa-ke-forum-g20-tahun-2022
"Komisi I DPR Rapat Tertutup dengan Wamenhan-Panglima TNI, Bahas Anggaran","detikNewsRabu, 01 Sep 2021 11:32 WIB",https://news.detik.com/berita/d-5704977/komisi-i-dpr-rapat-tertutup-dengan-wamenhan-panglima-tni-bahas-anggaran
Alasan COVID-19 B1621 dari Kolombia 'Naik Kelas' dan Diberi Nama Varian Mu,"detikHealthRabu, 01 Sep 2021 11:31 WIB",https://health.detik.com/berita-detikhealth/d-5704975/alasan-covid-19-b1621-dari-kolombia-naik-kelas-dan-diberi-nama-varian-mu
"Mengenal Minuman Kekinian Kombucha Kreasi Mahasiswa ITB, Apa Saja Manfaatnya?","detikEduRabu, 01 Sep 2021 11:30 WIB",https://www.detik.com/edu/detikpedia/d-5704925/mengenal-minuman-kekinian-kombucha-kreasi-mahasiswa-itb-apa-saja-manfaatnya
Pemprov DKI Jelaskan Penyebab Makam di TPU Rorotan Ambles,"detikNewsRabu, 01 Sep 2021 11:25 WIB",https://news.detik.com/berita/d-5704957/pemprov-dki-jelaskan-penyebab-makam-di-tpu-rorotan-ambles
"Pemkab Labuhanbatu Anggarkan Rp 330 Juta Buat Makan Bupati, Wabup Rp 300 Juta","detikNewsRabu, 01 Sep 2021 11:21 WIB",https://news.detik.com/berita/d-5704951/pemkab-labuhanbatu-anggarkan-rp-330-juta-buat-makan-bupati-wabup-rp-300-juta
"Belum Juga Vaksin, Ini Jadwal dan Lokasi Vaksinasi di Surabaya","detikNewsRabu, 01 Sep 2021 11:15 WIB",https://news.detik.com/berita-jawa-timur/d-5704934/belum-juga-vaksin-ini-jadwal-dan-lokasi-vaksinasi-di-surabaya
Kadis PUTR Sulsel Ditunjuk di Era Nurdin Abdullah Mengundurkan Diri,"detikNewsRabu, 01 Sep 2021 11:06 WIB",https://news.detik.com/berita/d-5704933/kadis-putr-sulsel-ditunjuk-di-era-nurdin-abdullah-mengundurkan-diri
"10 Petak Makam di TPU Rorotan Ambles, Pemprov DKI: Kondisinya Tak Parah","detikNewsRabu, 01 Sep 2021 11:03 WIB",https://news.detik.com/berita/d-5704927/10-petak-makam-di-tpu-rorotan-ambles-pemprov-dki-kondisinya-tak-parah
"Sudah Masuk September, Apa Kabar Target 100 Juta Vaksin COVID-19 RI?","detikHealthRabu, 01 Sep 2021 11:03 WIB",https://health.detik.com/berita-detikhealth/d-5704926/sudah-masuk-september-apa-kabar-target-100-juta-vaksin-covid-19-ri
Ekonomi India Melonjak 20%!,"detikFinanceRabu, 01 Sep 2021 10:58 WIB",https://finance.detik.com/berita-ekonomi-bisnis/d-5704923/ekonomi-india-melonjak-20
